fecha,equipo,comercio,imagen,tipo_comercio,reja,año_apertura,cantidad_trabajadores,trabajadores_salario_fijo,exp_trabajadores_3mes,venta_vs_mesantes,razon_ventas,exp_ventas_3mes,inventario_vs_mesantes,exp_inventario_3mes,nivel_inventario,precios,exp_precios_3mes,afect_crimen,afect_credito,afect_precios,afect_compe,credits_bancos,credits_proveedor,credits_familia,credits_gobierno,credits_privado,credits_otro,razon_no_credito,quiere_crezca,porque_no_crezca,min_salario,tecnologia,tecnologia_habitual,hs_apertura,hs_cierre,consumo_kw,sexo_encuestado,telefono,local,estudios,edad,lat,long
2025-10-22 09:59:34,UNICEN-MIT DATA TEAM,El surtidor,https://mit.co1.qualtrics.com/Q/File.php?F=F_1rq3HzWo0YhXKFn,DIETÉTICAS,0,2015.0,6.0,4.0,Igual,Mejor,Por la estabilidad de los precios de proveedores,Mayores,Permaneció igual,Incremente,En su nivel correcto,Permaneció igual,Aumenten,Nada,Moderado,Poco,Moderado,0.0,1.0,1.0,0.0,1.0,,No creo que me lo aprobarían,1.0,,2.000.000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",7:00 am,8:00 pm,,1,,Propio,Secundaria,De 51 a 60,,
2025-10-22 10:06:33,ESS,Lo de josé,https://mit.co1.qualtrics.com/Q/File.php?F=F_2AHGjHGWiqEfJHf,CONFITERÍA O PANADERÍA,0,1996.0,8.0,8.0,Igual,Igual,"Creo que el país esta parado, si bien la gente sigue ingresando, eligen productos más baratos o para compartir. Antes cada uno se pedía lo que quería",Iguales,Disminuyó,Igual,En su nivel correcto,Permaneció igual,Aumenten,Poco,Algo,Mucho,Algo,0.0,0.0,0.0,0.0,0.0,,Los procedimientos para aplicar son complicados,0.0,Porque está satisfecho con su negocio,10000000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",7:30 am,8:00 pm,2769.0,1,64535744.0,Rentado,Universidad y más,De 31 a 40,-34.591632,-58.387961
2025-10-22 09:37:26,Team Caseros,Tukuypaj,https://mit.co1.qualtrics.com/Q/File.php?F=F_1gNJ5Z13Fuk1joh,VERDULERÍA,0,2016.0,3.0,1.0,Igual,Igual,,Mayores,Permaneció igual,Incremente,En su nivel correcto,Aumentó,Aumenten,Poco,Nada,Mucho,Nada,0.0,0.0,0.0,0.0,0.0,,Las tasas de interés son muy altas,1.0,,No sabe si aceptaría,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.",8:00 am,8:30 pm,400.0,0,65699303.0,Rentado,Primaria,De 31 a 40,-34.6125302,-58.5786003
2025-10-15 10:42:33,Carapachenses,1893,https://mit.co1.qualtrics.com/Q/File.php?F=,OTROS,0,2019.0,2.0,0.0,Igual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-17 16:57:13,San Crist√≥bal Lab,Almacén Natural de Lucca,https://mit.co1.qualtrics.com/Q/File.php?F=F_3ekHz3nlkT7bJoF,DIETÉTICAS,0,2020.0,1.0,0.0,Igual,Peor,Baja en el poder adquisitivo de las personas,Menores,Permaneció igual,Disminuya,En su nivel correcto,Aumentó,Aumenten,Moderado,Poco,Algo,Poco,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,2000000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,7:30 pm,,0,65874150.0,Rentado,Universidad y más,De 31 a 40,-34.77806233899775,-58.40100968810309
2025-10-22 11:15:13,San Crist√≥bal Lab,Autoservicio Gringo’s,https://mit.co1.qualtrics.com/Q/File.php?F=F_29siwT6iGrRh54m,ALMACÉN,0,1991.0,3.0,2.0,Igual,Peor,Inestabilidad economica,Menores,Permaneció igual,Igual,Demsiado grande,Permaneció igual,Permanezcan igual,Mucho,Mucho,Nada,Nada,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,Ninguno,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,9:00 pm,,0,,Rentado,Universidad y más,De 41 a 50,-34.77774141932373,-58.39983282898301
2025-10-22 11:30:13,San Crist√≥bal Lab,The Good Place Bakery,https://mit.co1.qualtrics.com/Q/File.php?F=F_3oztPMjYuyXh29y,BARES Y PEQUEÑOS RESTAURANTES,0,2022.0,5.0,5.0,Igual,Igual,,Menores,Disminuyó,Disminuya,En su nivel correcto,Permaneció igual,Aumenten,Algo,Algo,Algo,Algo,0.0,0.0,0.0,0.0,0.0,,Las tasas de interés son muy altas,1.0,,4000000,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.",8:00 am,8:00 pm,,1,35620023.0,Rentado,Universidad y más,De 41 a 50,-34.77735424873492,-58.39963990022294
2025-10-15 12:41:28,AnalyticAr,Dora Café de especialidad y Comidas,https://mit.co1.qualtrics.com/Q/File.php?F=F_2dLPXv7wRLalq6J,CAFETERÍAS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.605339,-58.3712438
2025-10-15 12:59:32,Data4Growth,Breshit,https://mit.co1.qualtrics.com/Q/File.php?F=F_tJnFG9ijHxSWjLP,CAFETERÍAS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.6059011,-58.3790674
2025-10-22 12:49:35,Data4Growth,Bereshit,https://mit.co1.qualtrics.com/Q/File.php?F=F_e5QoOE0gaboA18t,CAFETERÍAS,0,2024.0,3.0,3.0,Igual,Mejor,Abrieron una ventana para mejor,Mayores,Aumentó,Incremente,En su nivel correcto,Aumentó,Permanezcan igual,Poco,Poco,Nada,Moderado,1.0,0.0,0.0,0.0,0.0,,,1.0,,$4000000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",7:30 am,8:00 pm,,1,34414933.0,Rentado,Universidad y más,De 51 a 60,-34.6059267,-58.3790755
2025-10-22 13:12:32,UBA-MIT Recoleta Data Team,Mauf tienda saludable,https://mit.co1.qualtrics.com/Q/File.php?F=F_2WGQGV08NK7PWdo,DIETÉTICAS,1,2024.0,2.0,0.0,Igual,Mejor,Por la economía,Mayores,Aumentó,Incremente,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Nada,Poco,Moderado,0.0,0.0,0.0,0.0,0.0,0,No necesito un crédito,0.0,Porque sería muy complicado administrarlo,No estaría dispuesto,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.",10:00 am,9:00 pm,,0,,Rentado,Secundaria,Más de 60,-34.582753,-58.4070596
2025-10-22 13:22:36,UBA-MIT Recoleta Data Team,Prolicor,https://mit.co1.qualtrics.com/Q/File.php?F=F_2QW0QQMXt3HA4o0,ALMACÉN,1,2024.0,1.0,0.0,Aumente,Peor,Por estacionalidad,Mayores,Permaneció igual,Incremente,En su nivel correcto,Permaneció igual,Aumenten,Nada,Nada,Poco,Algo,0.0,0.0,0.0,0.0,0.0,-,No necesito un crédito,1.0,,No aceptaría nada,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.",10:00 am,10:00 pm,,0,49355221.0,Rentado,Universidad y más,De 31 a 40,-34.5827135,-58.4070412
2025-10-22 13:27:43,Data4Growth,Reggina,https://mit.co1.qualtrics.com/Q/File.php?F=F_2AGO8FRjg3IUzXB,BARES Y PEQUEÑOS RESTAURANTES,0,2021.0,10.0,10.0,Igual,Peor,Suele ser algo de Octubre,Iguales,Permaneció igual,Igual,En su nivel correcto,Aumentó,Aumenten,Mucho,Moderado,Mucho,Mucho,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,0.0,Porque está satisfecho con su negocio,No es la dueña,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",7:00 am,10:00 pm,,1,32570641.0,Rentado,Secundaria,De 31 a 40,-34.6064356,-58.3878751
2025-10-22 13:41:45,San Crist√≥bal Lab,Ares Kiosco,https://mit.co1.qualtrics.com/Q/File.php?F=F_2bhYZ5mB8BLUD3H,KIOSKO,0,2025.0,2.0,0.0,Igual,Mejor,Empezó a hacerse conocido en el barrio (es relativamente nuevo),Mayores,Aumentó,Incremente,Demsiado grande,Aumentó,Aumenten,Poco,Nada,Poco,Nada,1.0,0.0,0.0,0.0,0.0,,,1.0,,3000000,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.,Plataformas online/móviles para hacer pedidos a proveedores.",7:30 am,9:00 pm,,1,44493519.0,Rentado,Preparatoria,De 21 a 30,-34.77627441049743,-58.39788104589655
2025-10-22 13:49:48,Grupo 7 UNICEN,Rinconcito dulce,https://mit.co1.qualtrics.com/Q/File.php?F=F_3KHJ6VNUbyWtY17,CAFETERÍAS,0,2023.0,2.0,0.0,Aumente,Igual,,Mayores,Aumentó,Incremente,En su nivel correcto,Aumentó,Permanezcan igual,Mucho,Mucho,Mucho,Mucho,0.0,0.0,1.0,0.0,0.0,,No necesito un crédito,1.0,,,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,8:00 pm,158.0,1,94241009.0,Propio,Secundaria,De 21 a 30,-37.3167994,-59.1351295
2025-10-22 13:46:57,Data4Growth,Dad&Fran,https://mit.co1.qualtrics.com/Q/File.php?F=F_3RkNd4pJxNyNwZF,VERDULERÍA,0,2020.0,3.0,3.0,Igual,Peor,Ni idea,Menores,Permaneció igual,Igual,Muy poco,Permaneció igual,Permanezcan igual,Nada,Nada,Algo,Nada,0.0,0.0,1.0,0.0,0.0,,Las tasas de interés son muy altas,1.0,,No se iría por ser negocio familiar,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,9:00 pm,,0,44482927.0,Rentado,Secundaria,De 41 a 50,-34.6074856,-58.3878088
2025-10-22 13:48:07,A&L Advisory,El emporio del queso ,https://mit.co1.qualtrics.com/Q/File.php?F=,FIAMBRERÍA,0,2013.0,3.0,3.0,Igual,Igual,La economia ,Mayores,Aumentó,Incremente,En su nivel correcto,Aumentó,Aumenten,Nada,Nada,Algo,Poco,0.0,0.0,0.0,0.0,0.0,-,No necesito un crédito,1.0,,-,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",8:30 am,8:00 pm,,1,,Rentado,Preparatoria,De 31 a 40,,-58.386805
2025-10-22 13:46:21,UBA-MIT Recoleta Data Team,Mercadito Edumar,https://mit.co1.qualtrics.com/Q/File.php?F=F_2q4vmAY7QXEfnTj,ALMACÉN,1,1993.0,2.0,1.0,Igual,Peor,Por año electoral y cercanía de las elecciones,Mayores,Permaneció igual,Igual,En su nivel correcto,Permaneció igual,Disminuyan,Nada,Poco,Poco,Poco,1.0,0.0,0.0,0.0,0.0,0,,0.0,Porque sería muy complicado administrarlo,4.000.000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",8:00 am,8:30 pm,,0,39260802.0,Rentado,Secundaria,De 51 a 60,-34.5850194,-58.4067901
2025-10-22 14:01:56,Vicky y Sera,Fan de pan,https://mit.co1.qualtrics.com/Q/File.php?F=F_C4ghukeQQezDwR3,CONFITERÍA O PANADERÍA,1,2023.0,10.0,10.0,Igual,Igual,"Clima, economía, días especiales (día de la madre, elecciones)",Menores,Permaneció igual,Disminuya,En su nivel correcto,Permaneció igual,Aumenten,Nada,Algo,Mucho,Algo,0.0,0.0,1.0,0.0,0.0,,No necesito un crédito,1.0,,Ninguno,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.,Plataformas online/móviles para hacer pedidos a proveedores.",7:00 am,8:00 pm,5302.0,0,56370294.0,Rentado,Universidad y más,De 21 a 30,-34.439,-58.5595
2025-10-22 13:29:27,Grupo 7 UNICEN,LE BRIE,https://mit.co1.qualtrics.com/Q/File.php?F=F_2YapbkiiuAhTV9R,ALMACÉN,1,2021.0,3.0,3.0,Igual,Mejor,Septiembre es el peor mes por eso,Mayores,Permaneció igual,Incremente,En su nivel correcto,Permaneció igual,Aumenten,Nada,Nada,Moderado,Algo,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,1.0,,,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",9:00 am,9:00 pm,1100000.0,0,94005111.0,Rentado,Secundaria,De 21 a 30,-37.3193311,-59.1336922
2025-10-22 14:08:35,Elevare Group,Mini super janet,https://mit.co1.qualtrics.com/Q/File.php?F=F_3fkFFexF9DAOVFZ,ALMACÉN,1,2015.0,2.0,2.0,Igual,Igual,La gente compra lo realmente necesario,Mayores,Permaneció igual,Incremente,En su nivel correcto,Aumentó,Permanezcan igual,Poco,Moderado,Poco,Poco,0.0,0.0,0.0,0.0,0.0,no recibio credito,Las tasas de interés son muy altas,1.0,,1.500.000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",8:00 am,10:00 pm,200.0,1,,Propio,Secundaria,De 41 a 50,-34.70448455965821,-58.35461235889678
2025-10-22 14:07:21,A&L Advisory,La granja Rosa ,https://mit.co1.qualtrics.com/Q/File.php?F=,CARNICERÍA,1,2024.0,1.0,0.0,Igual,Peor,La economia ,Iguales,Aumentó,Incremente,Muy poco,Aumentó,Disminuyan,Nada,Moderado,Algo,Moderado,1.0,0.0,0.0,0.0,0.0,banco,,1.0,,2000000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,8:00 pm,1900.0,1,66800764.0,Rentado,Preparatoria,De 51 a 60,,-58.38718
2025-10-22 14:26:44,A&L Advisory,Carnes M8 ,https://mit.co1.qualtrics.com/Q/File.php?F=F_1FDRdL6YK9iwf8Z,CARNICERÍA,0,2025.0,1.0,0.0,Igual,Mejor,Conomiento del negocio ,Mayores,Aumentó,Incremente,En su nivel correcto,Aumentó,Permanezcan igual,Nada,Poco,Nada,Poco,0.0,0.0,0.0,0.0,0.0,-,Los requerimientos de garantía son muy altos,1.0,,1200000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,8:00 pm,,0,26000432.0,Rentado,Secundaria,De 21 a 30,,-58.388226
2025-10-22 14:38:13,A&L Advisory,Maxikiosco Pupy,https://mit.co1.qualtrics.com/Q/File.php?F=F_2QljXk62GaSCaKJ,KIOSKO,0,2002.0,2.0,0.0,Igual,Peor,Situacion economico ,Mayores,Permaneció igual,Incremente,En su nivel correcto,Aumentó,Aumenten,Nada,Moderado,Mucho,Mucho,0.0,0.0,0.0,0.0,1.0,-,Las tasas de interés son muy altas,1.0,,1500000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",7:30 am,9:30 pm,,1,59496166.0,Rentado,Secundaria,De 21 a 30,,-58.388494
2025-10-22 14:42:26,Mit-Tandil Dara Hub,Cagnoli ,https://mit.co1.qualtrics.com/Q/File.php?F=F_3lsJ9QLasEaYXdU,ALMACÉN,0,1990.0,8.0,5.0,Igual,Igual,Nose,Mayores,Disminuyó,Incremente,En su nivel correcto,Aumentó,Permanezcan igual,Poco,Algo,Mucho,Moderado,0.0,1.0,0.0,0.0,0.0,0,Las tasas de interés son muy altas,1.0,,2.000.000,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Plataformas online/móviles para hacer pedidos a proveedores.",8:00 am,8:00 pm,,1,94218960.0,Propio,Universidad y más,De 31 a 40,-37.332131,-59.133191
2025-10-22 15:04:59,Dataholics,No tiene nombre,https://mit.co1.qualtrics.com/Q/File.php?F=F_2Y95uw8r1Jo21u9,KIOSKO,1,2005.0,4.0,4.0,Igual,Peor,Politica ,Iguales,Permaneció igual,Igual,En su nivel correcto,Bajó,Aumenten,Nada,Nada,Algo,Poco,0.0,0.0,0.0,0.0,0.0,,Las tasas de interés son muy altas,1.0,,No lo haria,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",8:00 am,8:00 pm,,0,61849599.0,Rentado,Primaria,Más de 60,,
2025-10-22 15:06:24,A&L Advisory,Despensa y tentacion ,https://mit.co1.qualtrics.com/Q/File.php?F=F_1rv9IQGzCT5mm62,ALMACÉN,0,2025.0,1.0,0.0,Aumente,Mejor,"Conocimiento del negocio, es nuevo ",Mayores,Aumentó,Incremente,En su nivel correcto,Aumentó,Aumenten,Moderado,Nada,Moderado,Mucho,1.0,0.0,0.0,0.0,0.0,-,,1.0,,-,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.,Plataformas online/móviles para hacer pedidos a proveedores.",9:30 am,8:30 pm,,1,36952648.0,Rentado,Secundaria,De 51 a 60,,-58.388484
2025-10-15 19:06:48,ZN Research,Bivio,https://mit.co1.qualtrics.com/Q/File.php?F=F_3KPm4FP9Sz7sxG1,OTROS,0,2023.0,1.0,0.0,Igual,Mejor,Estacionalidad,Mayores,Permaneció igual,Incremente,En su nivel correcto,Permaneció igual,Aumenten,Nada,Nada,Poco,Mucho,0.0,0.0,0.0,0.0,0.0,,No necesito un crédito,0.0,Porque está satisfecho con su negocio,No cambiaría ninguno sea el salario ,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",4:30 pm,10:00 pm,,0,,Propio,Universidad y más,De 51 a 60,,
2025-10-15 15:10:35,Mate & M√©tricas,flores casares,https://mit.co1.qualtrics.com/Q/File.php?F=,CAFETERÍAS,0,1980.0,2.0,2.0,Igual,Igual,,Iguales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-22 15:20:15,Lifting The Unseen,La boutique de Valentina,https://mit.co1.qualtrics.com/Q/File.php?F=F_3dS3RkaS9ky1EuJ,VERDULERÍA,0,2015.0,2.0,1.0,Igual,Peor,,Iguales,Permaneció igual,Igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Nada,Mucho,Algo,0.0,1.0,0.0,0.0,0.0,,Los requerimientos de garantía son muy altos,0.0,Porque sería muy complicado administrarlo,2000000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",7:30 am,10:00 pm,425.0,0,,Rentado,Primaria,De 21 a 30,-34.5918448,-58.3843977
2025-10-22 15:25:27,A&L Advisory,El faro,https://mit.co1.qualtrics.com/Q/File.php?F=F_1reOlB2S1hiXDIZ,OTROS,0,2025.0,1.0,0.0,Igual,Igual,-,Mayores,Aumentó,Incremente,Muy poco,Permaneció igual,Permanezcan igual,Poco,Nada,Nada,Poco,0.0,0.0,0.0,0.0,0.0,0,No necesito un crédito,1.0,,1800000,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",9:00 am,8:00 pm,,0,,Rentado,Preparatoria,Más de 60,-34.825162,-58.389248
2025-10-22 15:21:31,Dataholics,Max Gringo,https://mit.co1.qualtrics.com/Q/File.php?F=F_1r37XDB9ATbzuSc,KIOSKO,1,2023.0,1.0,1.0,Igual,Igual,Por horas trabajadas,Mayores,Permaneció igual,Igual,En su nivel correcto,Aumentó,Aumenten,Nada,Nada,Mucho,Moderado,0.0,0.0,0.0,0.0,0.0,,Las tasas de interés son muy altas,1.0,,No cerraría ,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",6:00 am,10:00 pm,,1,32638684.0,Rentado,Secundaria,De 41 a 50,,
2025-10-11 06:08:03,Investigaci√≥n zona sur,,https://mit.co1.qualtrics.com/Q/File.php?F=F_12t0VdGWoC1xLeX,GRANJA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.7033101,-58.3971992
2025-10-22 15:53:04,Mit-Tandil Dara Hub,Autoservicio y regionales Caombe,https://mit.co1.qualtrics.com/Q/File.php?F=F_1mru2G1H3vlRprs,ALMACÉN,0,1993.0,3.0,3.0,Igual,Peor,Falta efectivo ,Mayores,Permaneció igual,Igual,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Nada,Nada,Nada,0.0,1.0,0.0,0.0,0.0,0,No necesito un crédito,0.0,Porque está satisfecho con su negocio,No lo tomaria,Moderado: Usamos algunas tecnologías digitales (ej. aceptamos pagos con tarjeta/QR o usamos un sistema POS sencillo o app de pedidos).,"Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",10:00 am,9:00 pm,349.0,0,94490977.0,Rentado,Preparatoria,Más de 60,-37.331186,-59.133767
2025-10-22 16:29:22,UNICEN-MIT DATA TEAM,Antojitos Súper Dulces ,https://mit.co1.qualtrics.com/Q/File.php?F=F_3hxo9FMCMKXwzZa,CONFITERÍA O PANADERÍA,0,2024.0,3.0,1.0,Aumente,Mejor,Por el festejo del día de la madre ,Menores,Aumentó,Incremente,En su nivel correcto,Permaneció igual,Permanezcan igual,Nada,Nada,Nada,Nada,1.0,0.0,0.0,0.0,0.0,,,1.0,,2 millones de pesos argentinos ,"Alto: La mayoría de nuestras operaciones usan sistemas digitales (ej. software de inventario, caja electrónica, pedidos en línea).","Apps de mensajería para el negocio (ej. WhatsApp con proveedores/clientes).,Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).,Punto de venta digital (POS) o sistema de inventario.,Plataformas online/móviles para hacer pedidos a proveedores.",7:30 am,9:00 pm,,0,94330059.0,Rentado,Universidad y más,De 51 a 60,,
2025-10-22 16:43:35,SanMarTeam,Dulce Francesca,https://mit.co1.qualtrics.com/Q/File.php?F=F_1JVJj4Gwhay9BNa,CONFITERÍA O PANADERÍA,1,2024.0,3.0,3.0,Aumente,Igual,Sin razon,Iguales,Aumentó,Incremente,En su nivel correcto,Aumentó,Aumenten,Algo,Poco,Moderado,Nada,0.0,0.0,0.0,0.0,0.0,0,No necesito un crédito,1.0,,4000000,Básico: Usamos al menos una herramienta digital básica (ej. un celular o una app de mensajería) para algunas tareas.,"Aceptamos pagos electrónicos (ej. billetera móvil, QR, tarjeta de débito/crédito).",7:30 am,8:30 pm,,0,54778924.0,Rentado,Secundaria,De 31 a 40,-34.57039543725448,-58.53920827637221
